time,x,y,H
46.704,0.0435814,0.0100344,12.3372
46.705,0.0436685,0.0100244,12.3372
46.706,0.0437559,0.0100143,12.3372
46.707,0.0438434,0.0100043,12.3372
46.708,0.043931,0.00999433,12.3372
46.709,0.0440189,0.00998434,12.3373
46.71,0.0441069,0.00997436,12.3373
46.711,0.0441951,0.00996439,12.3373
46.712,0.0442835,0.00995443,12.3373
46.713,0.0443721,0.00994448,12.3373
46.714,0.0444608,0.00993454,12.3373
46.715,0.0445497,0.00992461,12.3373
46.716,0.0446388,0.00991469,12.3373
46.717,0.0447281,0.00990478,12.3373
46.718,0.0448175,0.00989488,12.3373
46.719,0.0449072,0.00988499,12.3373
46.72,0.044997,0.00987511,12.3373
46.721,0.0450869,0.00986523,12.3373
46.722,0.0451771,0.00985537,12.3373
46.723,0.0452675,0.00984552,12.3373
46.724,0.045358,0.00983568,12.3373
46.725,0.0454487,0.00982585,12.3373
46.726,0.0455396,0.00981603,12.3373
46.727,0.0456306,0.00980622,12.3373
46.728,0.0457219,0.00979642,12.3373
46.729,0.0458133,0.00978662,12.3373
46.73,0.045905,0.00977684,12.3373
46.731,0.0459968,0.00976707,12.3373
46.732,0.0460887,0.00975731,12.3373
46.733,0.0461809,0.00974755,12.3373
46.734,0.0462733,0.00973781,12.3373
46.735,0.0463658,0.00972808,12.3373
46.736,0.0464585,0.00971835,12.3373
46.737,0.0465514,0.00970864,12.3373
46.738,0.0466445,0.00969894,12.3373
46.739,0.0467378,0.00968924,12.3373
46.74,0.0468313,0.00967956,12.3373
46.741,0.0469249,0.00966988,12.3373
46.742,0.0470188,0.00966022,12.3374
46.743,0.0471128,0.00965056,12.3374
46.744,0.047207,0.00964092,12.3374
46.745,0.0473014,0.00963128,12.3374
46.746,0.047396,0.00962165,12.3374
46.747,0.0474908,0.00961204,12.3374
46.748,0.0475858,0.00960243,12.3374
46.749,0.0476809,0.00959283,12.3374
46.75,0.0477763,0.00958324,12.3374
46.751,0.0478718,0.00957366,12.3374
46.752,0.0479676,0.00956409,12.3374
46.753,0.0480635,0.00955453,12.3374
46.754,0.0481596,0.00954498,12.3374
46.755,0.0482559,0.00953544,12.3374
46.756,0.0483524,0.00952591,12.3374
46.757,0.0484491,0.00951639,12.3374
46.758,0.048546,0.00950688,12.3374
46.759,0.0486431,0.00949738,12.3374
46.76,0.0487404,0.00948789,12.3374
46.761,0.0488378,0.0094784,12.3374
46.762,0.0489355,0.00946893,12.3374
46.763,0.0490334,0.00945946,12.3374
46.764,0.0491314,0.00945001,12.3374
46.765,0.0492297,0.00944056,12.3374
46.766,0.0493281,0.00943113,12.3374
46.767,0.0494268,0.0094217,12.3374
46.768,0.0495256,0.00941228,12.3374
46.769,0.0496246,0.00940288,12.3374
46.77,0.0497239,0.00939348,12.3374
46.771,0.0498233,0.00938409,12.3374
46.772,0.049923,0.00937471,12.3374
46.773,0.0500228,0.00936534,12.3374
46.774,0.0501228,0.00935598,12.3374
46.775,0.0502231,0.00934663,12.3374
46.776,0.0503235,0.00933729,12.3375
46.777,0.0504241,0.00932795,12.3375
46.778,0.050525,0.00931863,12.3375
46.779,0.050626,0.00930932,12.3375
46.78,0.0507273,0.00930001,12.3375
46.781,0.0508287,0.00929072,12.3375
46.782,0.0509304,0.00928143,12.3375
46.783,0.0510322,0.00927215,12.3375
46.784,0.0511343,0.00926289,12.3375
46.785,0.0512365,0.00925363,12.3375
46.786,0.051339,0.00924438,12.3375
46.787,0.0514417,0.00923514,12.3375
46.788,0.0515445,0.00922591,12.3375
46.789,0.0516476,0.00921669,12.3375
46.79,0.0517509,0.00920748,12.3375
46.791,0.0518544,0.00919827,12.3375
46.792,0.0519581,0.00918908,12.3375
46.793,0.052062,0.0091799,12.3375
46.794,0.0521661,0.00917072,12.3375
46.795,0.0522704,0.00916155,12.3375
46.796,0.052375,0.0091524,12.3375
46.797,0.0524797,0.00914325,12.3375
46.798,0.0525847,0.00913411,12.3375
46.799,0.0526898,0.00912498,12.3375
46.8,0.0527952,0.00911586,12.3375
46.801,0.0529008,0.00910675,12.3375
46.802,0.0530066,0.00909765,12.3375
46.803,0.0531126,0.00908856,12.3375
46.804,0.0532188,0.00907947,12.3375
46.805,0.0533252,0.0090704,12.3375
46.806,0.0534318,0.00906133,12.3375
46.807,0.0535387,0.00905228,12.3375
46.808,0.0536458,0.00904323,12.3375
46.809,0.0537531,0.00903419,12.3376
46.81,0.0538605,0.00902516,12.3376
46.811,0.0539683,0.00901614,12.3376
46.812,0.0540762,0.00900713,12.3376
46.813,0.0541843,0.00899813,12.3376
46.814,0.0542927,0.00898913,12.3376
46.815,0.0544013,0.00898015,12.3376
46.816,0.0545101,0.00897117,12.3376
46.817,0.0546191,0.00896221,12.3376
46.818,0.0547283,0.00895325,12.3376
46.819,0.0548377,0.0089443,12.3376
46.82,0.0549474,0.00893536,12.3376
46.821,0.0550573,0.00892643,12.3376
46.822,0.0551674,0.00891751,12.3376
46.823,0.0552777,0.0089086,12.3376
46.824,0.0553883,0.00889969,12.3376
46.825,0.055499,0.0088908,12.3376
46.826,0.05561,0.00888191,12.3376
46.827,0.0557212,0.00887304,12.3376
46.828,0.0558327,0.00886417,12.3376
46.829,0.0559443,0.00885531,12.3376
46.83,0.0560562,0.00884646,12.3376
46.831,0.0561683,0.00883762,12.3376
46.832,0.0562806,0.00882879,12.3376
46.833,0.0563932,0.00881996,12.3376
46.834,0.056506,0.00881115,12.3376
46.835,0.056619,0.00880234,12.3376
46.836,0.0567322,0.00879354,12.3376
46.837,0.0568456,0.00878475,12.3376
46.838,0.0569593,0.00877597,12.3376
46.839,0.0570732,0.0087672,12.3376
46.84,0.0571874,0.00875844,12.3376
46.841,0.0573017,0.00874969,12.3376
46.842,0.0574163,0.00874094,12.3376
46.843,0.0575311,0.00873221,12.3377
46.844,0.0576462,0.00872348,12.3377
46.845,0.0577615,0.00871476,12.3377
46.846,0.057877,0.00870605,12.3377
46.847,0.0579927,0.00869735,12.3377
46.848,0.0581087,0.00868866,12.3377
46.849,0.0582249,0.00867998,12.3377
46.85,0.0583414,0.0086713,12.3377
46.851,0.058458,0.00866263,12.3377
46.852,0.0585749,0.00865398,12.3377
46.853,0.0586921,0.00864533,12.3377
46.854,0.0588095,0.00863669,12.3377
46.855,0.0589271,0.00862806,12.3377
46.856,0.0590449,0.00861943,12.3377
46.857,0.059163,0.00861082,12.3377
46.858,0.0592813,0.00860221,12.3377
46.859,0.0593999,0.00859362,12.3377
46.86,0.0595186,0.00858503,12.3377
46.861,0.0596377,0.00857645,12.3377
46.862,0.0597569,0.00856788,12.3377
46.863,0.0598764,0.00855931,12.3377
46.864,0.0599962,0.00855076,12.3377
46.865,0.0601162,0.00854221,12.3377
46.866,0.0602364,0.00853368,12.3377
46.867,0.0603568,0.00852515,12.3377
46.868,0.0604776,0.00851663,12.3377
46.869,0.0605985,0.00850812,12.3377
46.87,0.0607197,0.00849961,12.3377
46.871,0.0608411,0.00849112,12.3377
46.872,0.0609628,0.00848263,12.3377
46.873,0.0610847,0.00847416,12.3377
46.874,0.0612069,0.00846569,12.3377
46.875,0.0613293,0.00845723,12.3377
46.876,0.0614519,0.00844877,12.3378
46.877,0.0615748,0.00844033,12.3378
46.878,0.0616979,0.0084319,12.3378
46.879,0.0618213,0.00842347,12.3378
46.88,0.061945,0.00841505,12.3378
46.881,0.0620688,0.00840664,12.3378
46.882,0.062193,0.00839824,12.3378
46.883,0.0623173,0.00838985,12.3378
46.884,0.062442,0.00838146,12.3378
46.885,0.0625668,0.00837308,12.3378
46.886,0.062692,0.00836472,12.3378
46.887,0.0628173,0.00835636,12.3378
46.888,0.062943,0.00834801,12.3378
46.889,0.0630688,0.00833966,12.3378
46.89,0.063195,0.00833133,12.3378
46.891,0.0633213,0.008323,12.3378
46.892,0.063448,0.00831469,12.3378
46.893,0.0635749,0.00830638,12.3378
46.894,0.063702,0.00829808,12.3378
46.895,0.0638294,0.00828978,12.3378
46.896,0.063957,0.0082815,12.3378
46.897,0.0640849,0.00827322,12.3378
46.898,0.0642131,0.00826495,12.3378
46.899,0.0643415,0.00825669,12.3378
46.9,0.0644702,0.00824844,12.3378
46.901,0.0645991,0.0082402,12.3378
46.902,0.0647283,0.00823196,12.3378
46.903,0.0648578,0.00822374,12.3378
46.904,0.0649875,0.00821552,12.3378
46.905,0.0651174,0.00820731,12.3378
46.906,0.0652476,0.00819911,12.3378
46.907,0.0653781,0.00819091,12.3378
46.908,0.0655089,0.00818273,12.3378
46.909,0.0656399,0.00817455,12.3379
46.91,0.0657712,0.00816638,12.3379
46.911,0.0659027,0.00815822,12.3379
46.912,0.0660345,0.00815007,12.3379
46.913,0.0661665,0.00814192,12.3379
46.914,0.0662989,0.00813379,12.3379
46.915,0.0664314,0.00812566,12.3379
46.916,0.0665643,0.00811754,12.3379
46.917,0.0666974,0.00810943,12.3379
46.918,0.0668308,0.00810132,12.3379
46.919,0.0669645,0.00809323,12.3379
46.92,0.0670984,0.00808514,12.3379
46.921,0.0672326,0.00807706,12.3379
46.922,0.067367,0.00806899,12.3379
46.923,0.0675017,0.00806092,12.3379
46.924,0.0676367,0.00805287,12.3379
46.925,0.067772,0.00804482,12.3379
46.926,0.0679075,0.00803678,12.3379
46.927,0.0680433,0.00802875,12.3379
46.928,0.0681794,0.00802073,12.3379
46.929,0.0683157,0.00801271,12.3379
46.93,0.0684524,0.0080047,12.3379
46.931,0.0685893,0.0079967,12.3379
46.932,0.0687264,0.00798871,12.3379
46.933,0.0688639,0.00798073,12.3379
46.934,0.0690016,0.00797275,12.3379
46.935,0.0691396,0.00796479,12.3379
46.936,0.0692779,0.00795683,12.3379
46.937,0.0694164,0.00794888,12.3379
46.938,0.0695552,0.00794093,12.3379
46.939,0.0696943,0.007933,12.3379
46.94,0.0698337,0.00792507,12.3379
46.941,0.0699733,0.00791715,12.3379
46.942,0.0701133,0.00790924,12.3379
46.943,0.0702535,0.00790134,12.338
46.944,0.070394,0.00789344,12.338
46.945,0.0705348,0.00788555,12.338
46.946,0.0706758,0.00787767,12.338
46.947,0.0708172,0.0078698,12.338
46.948,0.0709588,0.00786194,12.338
46.949,0.0711007,0.00785408,12.338
46.95,0.0712429,0.00784623,12.338
46.951,0.0713854,0.00783839,12.338
46.952,0.0715281,0.00783056,12.338
46.953,0.0716712,0.00782273,12.338
46.954,0.0718145,0.00781492,12.338
46.955,0.0719581,0.00780711,12.338
46.956,0.072102,0.0077993,12.338
46.957,0.0722462,0.00779151,12.338
46.958,0.0723907,0.00778373,12.338
46.959,0.0725355,0.00777595,12.338
46.96,0.0726805,0.00776818,12.338
46.961,0.0728259,0.00776041,12.338
46.962,0.0729715,0.00775266,12.338
46.963,0.0731175,0.00774491,12.338
46.964,0.0732637,0.00773717,12.338
46.965,0.0734102,0.00772944,12.338
46.966,0.073557,0.00772172,12.338
46.967,0.0737041,0.007714,12.338
46.968,0.0738515,0.00770629,12.338
46.969,0.0739992,0.00769859,12.338
46.97,0.0741472,0.0076909,12.338
46.971,0.0742955,0.00768321,12.338
46.972,0.074444,0.00767554,12.338
46.973,0.0745929,0.00766787,12.338
46.974,0.0747421,0.00766021,12.338
46.975,0.0748916,0.00765255,12.338
46.976,0.0750413,0.0076449,12.3381
46.977,0.0751914,0.00763726,12.3381
46.978,0.0753418,0.00762963,12.3381
46.979,0.0754925,0.00762201,12.3381
46.98,0.0756434,0.00761439,12.3381
46.981,0.0757947,0.00760678,12.3381
46.982,0.0759463,0.00759918,12.3381
46.983,0.0760982,0.00759159,12.3381
46.984,0.0762503,0.007584,12.3381
46.985,0.0764028,0.00757643,12.3381
46.986,0.0765556,0.00756886,12.3381
46.987,0.0767087,0.00756129,12.3381
46.988,0.0768621,0.00755374,12.3381
46.989,0.0770158,0.00754619,12.3381
46.99,0.0771699,0.00753865,12.3381
46.991,0.0773242,0.00753112,12.3381
46.992,0.0774788,0.00752359,12.3381
46.993,0.0776338,0.00751607,12.3381
46.994,0.077789,0.00750856,12.3381
46.995,0.0779446,0.00750106,12.3381
46.996,0.0781005,0.00749356,12.3381
46.997,0.0782567,0.00748608,12.3381
46.998,0.0784132,0.0074786,12.3381
46.999,0.07857,0.00747112,12.3381
47,0.0787271,0.00746366,12.3381
47.001,0.0788846,0.0074562,12.3381
47.002,0.0790423,0.00744875,12.3381
47.003,0.0792004,0.00744131,12.3381
47.004,0.0793588,0.00743387,12.3381
47.005,0.0795175,0.00742644,12.3381
47.006,0.0796765,0.00741902,12.3381
47.007,0.0798358,0.00741161,12.3381
47.008,0.0799955,0.00740421,12.3381
47.009,0.0801555,0.00739681,12.3382
47.01,0.0803158,0.00738942,12.3382
47.011,0.0804764,0.00738203,12.3382
47.012,0.0806373,0.00737466,12.3382
47.013,0.0807986,0.00736729,12.3382
47.014,0.0809602,0.00735993,12.3382
47.015,0.0811221,0.00735257,12.3382
47.016,0.0812843,0.00734523,12.3382
47.017,0.0814469,0.00733789,12.3382
47.018,0.0816098,0.00733055,12.3382
47.019,0.081773,0.00732323,12.3382
47.02,0.0819365,0.00731591,12.3382
47.021,0.0821004,0.0073086,12.3382
47.022,0.0822646,0.0073013,12.3382
47.023,0.0824291,0.007294,12.3382
47.024,0.0825939,0.00728672,12.3382
47.025,0.0827591,0.00727944,12.3382
47.026,0.0829246,0.00727216,12.3382
47.027,0.0830904,0.0072649,12.3382
47.028,0.0832566,0.00725764,12.3382
47.029,0.0834231,0.00725039,12.3382
47.03,0.0835899,0.00724314,12.3382
47.031,0.0837571,0.0072359,12.3382
47.032,0.0839246,0.00722867,12.3382
47.033,0.0840925,0.00722145,12.3382
47.034,0.0842606,0.00721424,12.3382
47.035,0.0844291,0.00720703,12.3382
47.036,0.084598,0.00719983,12.3382
47.037,0.0847672,0.00719263,12.3382
47.038,0.0849367,0.00718545,12.3382
47.039,0.0851065,0.00717827,12.3382
47.04,0.0852767,0.0071711,12.3382
47.041,0.0854473,0.00716393,12.3382
47.042,0.0856182,0.00715677,12.3382
47.043,0.0857894,0.00714962,12.3383
47.044,0.085961,0.00714248,12.3383
47.045,0.0861329,0.00713534,12.3383
47.046,0.0863051,0.00712821,12.3383
47.047,0.0864777,0.00712109,12.3383
47.048,0.0866507,0.00711398,12.3383
47.049,0.086824,0.00710687,12.3383
47.05,0.0869976,0.00709977,12.3383
47.051,0.0871716,0.00709267,12.3383
47.052,0.0873459,0.00708559,12.3383
47.053,0.0875206,0.00707851,12.3383
47.054,0.0876956,0.00707144,12.3383
47.055,0.087871,0.00706437,12.3383
47.056,0.0880467,0.00705731,12.3383
47.057,0.0882228,0.00705026,12.3383
47.058,0.0883992,0.00704322,12.3383
47.059,0.088576,0.00703618,12.3383
47.06,0.0887532,0.00702915,12.3383
47.061,0.0889307,0.00702213,12.3383
47.062,0.0891085,0.00701511,12.3383
47.063,0.0892867,0.0070081,12.3383
47.064,0.0894653,0.0070011,12.3383
47.065,0.0896442,0.00699411,12.3383
47.066,0.0898235,0.00698712,12.3383
47.067,0.0900031,0.00698014,12.3383
47.068,0.0901831,0.00697316,12.3383
47.069,0.0903634,0.0069662,12.3383
47.07,0.0905442,0.00695924,12.3383
47.071,0.0907252,0.00695228,12.3383
47.072,0.0909067,0.00694534,12.3383
47.073,0.0910885,0.0069384,12.3383
47.074,0.0912706,0.00693147,12.3383
47.075,0.0914532,0.00692454,12.3383
47.076,0.0916361,0.00691762,12.3384
47.077,0.0918193,0.00691071,12.3384
47.078,0.0920029,0.00690381,12.3384
47.079,0.0921869,0.00689691,12.3384
47.08,0.0923713,0.00689002,12.3384
47.081,0.092556,0.00688314,12.3384
47.082,0.0927411,0.00687626,12.3384
47.083,0.0929266,0.00686939,12.3384
47.084,0.0931124,0.00686253,12.3384
47.085,0.0932986,0.00685567,12.3384
47.086,0.0934852,0.00684882,12.3384
47.087,0.0936722,0.00684198,12.3384
47.088,0.0938595,0.00683514,12.3384
47.089,0.0940472,0.00682831,12.3384
47.09,0.0942353,0.00682149,12.3384
47.091,0.0944238,0.00681468,12.3384
47.092,0.0946126,0.00680787,12.3384
47.093,0.0948018,0.00680107,12.3384
47.094,0.0949914,0.00679427,12.3384
47.095,0.0951814,0.00678749,12.3384
47.096,0.0953717,0.0067807,12.3384
47.097,0.0955625,0.00677393,12.3384
47.098,0.0957536,0.00676716,12.3384
47.099,0.0959451,0.0067604,12.3384
47.1,0.0961369,0.00675365,12.3384
47.101,0.0963292,0.0067469,12.3384
47.102,0.0965218,0.00674016,12.3384
47.103,0.0967149,0.00673343,12.3384
47.104,0.0969083,0.0067267,12.3384
47.105,0.0971021,0.00671998,12.3384
47.106,0.0972963,0.00671327,12.3384
47.107,0.0974909,0.00670656,12.3384
47.108,0.0976858,0.00669986,12.3384
47.109,0.0978812,0.00669317,12.3384
47.11,0.0980769,0.00668648,12.3385
47.111,0.0982731,0.0066798,12.3385
47.112,0.0984696,0.00667313,12.3385
47.113,0.0986665,0.00666646,12.3385
47.114,0.0988639,0.0066598,12.3385
47.115,0.0990616,0.00665315,12.3385
47.116,0.0992597,0.0066465,12.3385
47.117,0.0994582,0.00663986,12.3385
47.118,0.0996571,0.00663323,12.3385
47.119,0.0998564,0.0066266,12.3385
47.12,0.100056,0.00661998,12.3385
47.121,0.100256,0.00661337,12.3385
47.122,0.100457,0.00660676,12.3385
47.123,0.100658,0.00660016,12.3385
47.124,0.100859,0.00659357,12.3385
47.125,0.101061,0.00658698,12.3385
47.126,0.101263,0.0065804,12.3385
47.127,0.101465,0.00657383,12.3385
47.128,0.101668,0.00656726,12.3385
47.129,0.101871,0.0065607,12.3385
47.13,0.102075,0.00655414,12.3385
47.131,0.102279,0.0065476,12.3385
47.132,0.102484,0.00654106,12.3385
47.133,0.102689,0.00653452,12.3385
47.134,0.102894,0.00652799,12.3385
47.135,0.1031,0.00652147,12.3385
47.136,0.103306,0.00651496,12.3385
47.137,0.103513,0.00650845,12.3385
47.138,0.10372,0.00650195,12.3385
47.139,0.103927,0.00649545,12.3385
47.14,0.104135,0.00648896,12.3385
47.141,0.104343,0.00648248,12.3385
47.142,0.104552,0.00647601,12.3385
47.143,0.104761,0.00646954,12.3386
47.144,0.104971,0.00646307,12.3386
47.145,0.10518,0.00645662,12.3386
47.146,0.105391,0.00645017,12.3386
47.147,0.105602,0.00644372,12.3386
47.148,0.105813,0.00643729,12.3386
47.149,0.106024,0.00643086,12.3386
47.15,0.106236,0.00642443,12.3386
47.151,0.106449,0.00641802,12.3386
47.152,0.106662,0.0064116,12.3386
47.153,0.106875,0.0064052,12.3386
47.154,0.107089,0.0063988,12.3386
47.155,0.107303,0.00639241,12.3386
47.156,0.107518,0.00638602,12.3386
47.157,0.107733,0.00637964,12.3386
47.158,0.107948,0.00637327,12.3386
47.159,0.108164,0.00636691,12.3386
47.16,0.10838,0.00636055,12.3386
47.161,0.108597,0.00635419,12.3386
47.162,0.108814,0.00634784,12.3386
47.163,0.109032,0.0063415,12.3386
47.164,0.10925,0.00633517,12.3386
47.165,0.109468,0.00632884,12.3386
47.166,0.109687,0.00632252,12.3386
47.167,0.109907,0.0063162,12.3386
47.168,0.110126,0.00630989,12.3386
47.169,0.110347,0.00630359,12.3386
47.17,0.110567,0.00629729,12.3386
47.171,0.110788,0.006291,12.3386
47.172,0.11101,0.00628472,12.3386
47.173,0.111232,0.00627844,12.3386
47.174,0.111454,0.00627217,12.3386
47.175,0.111677,0.00626591,12.3386
47.176,0.111901,0.00625965,12.3387
47.177,0.112124,0.00625339,12.3387
47.178,0.112349,0.00624715,12.3387
47.179,0.112573,0.00624091,12.3387
47.18,0.112799,0.00623467,12.3387
47.181,0.113024,0.00622845,12.3387
47.182,0.11325,0.00622222,12.3387
47.183,0.113477,0.00621601,12.3387
47.184,0.113704,0.0062098,12.3387
47.185,0.113931,0.0062036,12.3387
47.186,0.114159,0.0061974,12.3387
47.187,0.114387,0.00619121,12.3387
47.188,0.114616,0.00618503,12.3387
47.189,0.114845,0.00617885,12.3387
47.19,0.115075,0.00617268,12.3387
47.191,0.115305,0.00616651,12.3387
47.192,0.115536,0.00616035,12.3387
47.193,0.115767,0.0061542,12.3387
47.194,0.115998,0.00614805,12.3387
47.195,0.11623,0.00614191,12.3387
47.196,0.116463,0.00613578,12.3387
47.197,0.116695,0.00612965,12.3387
47.198,0.116929,0.00612352,12.3387
47.199,0.117163,0.00611741,12.3387
47.2,0.117397,0.0061113,12.3387
47.201,0.117632,0.00610519,12.3387
47.202,0.117867,0.0060991,12.3387
47.203,0.118103,0.006093,12.3387
47.204,0.118339,0.00608692,12.3387
47.205,0.118576,0.00608084,12.3387
47.206,0.118813,0.00607477,12.3387
47.207,0.11905,0.0060687,12.3387
47.208,0.119288,0.00606264,12.3387
47.209,0.119527,0.00605658,12.3387
47.21,0.119766,0.00605053,12.3388
47.211,0.120006,0.00604449,12.3388
47.212,0.120246,0.00603845,12.3388
47.213,0.120486,0.00603242,12.3388
47.214,0.120727,0.00602639,12.3388
47.215,0.120968,0.00602038,12.3388
47.216,0.12121,0.00601436,12.3388
47.217,0.121453,0.00600836,12.3388
47.218,0.121696,0.00600235,12.3388
47.219,0.121939,0.00599636,12.3388
47.22,0.122183,0.00599037,12.3388
47.221,0.122427,0.00598439,12.3388
47.222,0.122672,0.00597841,12.3388
47.223,0.122917,0.00597244,12.3388
47.224,0.123163,0.00596647,12.3388
47.225,0.12341,0.00596051,12.3388
47.226,0.123656,0.00595456,12.3388
47.227,0.123904,0.00594861,12.3388
47.228,0.124151,0.00594267,12.3388
47.229,0.1244,0.00593674,12.3388
47.23,0.124648,0.00593081,12.3388
47.231,0.124898,0.00592488,12.3388
47.232,0.125148,0.00591897,12.3388
47.233,0.125398,0.00591306,12.3388
47.234,0.125649,0.00590715,12.3388
47.235,0.1259,0.00590125,12.3388
47.236,0.126152,0.00589536,12.3388
47.237,0.126404,0.00588947,12.3388
47.238,0.126657,0.00588359,12.3388
47.239,0.12691,0.00587771,12.3388
47.24,0.127164,0.00587184,12.3388
47.241,0.127418,0.00586598,12.3388
47.242,0.127673,0.00586012,12.3388
47.243,0.127928,0.00585426,12.3389
47.244,0.128184,0.00584842,12.3389
47.245,0.128441,0.00584258,12.3389
47.246,0.128697,0.00583674,12.3389
47.247,0.128955,0.00583091,12.3389
47.248,0.129213,0.00582509,12.3389
47.249,0.129471,0.00581927,12.3389
47.25,0.12973,0.00581346,12.3389
47.251,0.129989,0.00580765,12.3389
47.252,0.130249,0.00580185,12.3389
47.253,0.13051,0.00579606,12.3389
47.254,0.130771,0.00579027,12.3389
47.255,0.131032,0.00578449,12.3389
47.256,0.131294,0.00577871,12.3389
47.257,0.131557,0.00577294,12.3389
47.258,0.13182,0.00576718,12.3389
47.259,0.132084,0.00576142,12.3389
47.26,0.132348,0.00575566,12.3389
47.261,0.132613,0.00574991,12.3389
47.262,0.132878,0.00574417,12.3389
47.263,0.133144,0.00573844,12.3389
47.264,0.13341,0.0057327,12.3389
47.265,0.133677,0.00572698,12.3389
47.266,0.133944,0.00572126,12.3389
47.267,0.134212,0.00571555,12.3389
47.268,0.13448,0.00570984,12.3389
47.269,0.134749,0.00570414,12.3389
47.27,0.135019,0.00569844,12.3389
47.271,0.135289,0.00569275,12.3389
47.272,0.135559,0.00568706,12.3389
47.273,0.13583,0.00568138,12.3389
47.274,0.136102,0.00567571,12.3389
47.275,0.136374,0.00567004,12.3389
47.276,0.136647,0.00566438,12.339
47.277,0.13692,0.00565872,12.339
47.278,0.137194,0.00565307,12.339
47.279,0.137468,0.00564743,12.339
47.28,0.137743,0.00564179,12.339
47.281,0.138019,0.00563615,12.339
47.282,0.138295,0.00563053,12.339
47.283,0.138571,0.0056249,12.339
47.284,0.138849,0.00561929,12.339
47.285,0.139126,0.00561367,12.339
47.286,0.139404,0.00560807,12.339
47.287,0.139683,0.00560247,12.339
47.288,0.139963,0.00559687,12.339
47.289,0.140242,0.00559128,12.339
47.29,0.140523,0.0055857,12.339
47.291,0.140804,0.00558012,12.339
47.292,0.141086,0.00557455,12.339
47.293,0.141368,0.00556898,12.339
47.294,0.14165,0.00556342,12.339
47.295,0.141934,0.00555787,12.339
47.296,0.142218,0.00555232,12.339
47.297,0.142502,0.00554677,12.339
47.298,0.142787,0.00554123,12.339
47.299,0.143073,0.0055357,12.339
47.3,0.143359,0.00553017,12.339
47.301,0.143645,0.00552465,12.339
47.302,0.143933,0.00551913,12.339
47.303,0.144221,0.00551362,12.339
47.304,0.144509,0.00550812,12.339
47.305,0.144798,0.00550262,12.339
47.306,0.145088,0.00549712,12.339
47.307,0.145378,0.00549163,12.339
47.308,0.145668,0.00548615,12.339
47.309,0.14596,0.00548067,12.339
47.31,0.146252,0.0054752,12.3391
47.311,0.146544,0.00546973,12.3391
47.312,0.146837,0.00546427,12.3391
47.313,0.147131,0.00545881,12.3391
47.314,0.147425,0.00545336,12.3391
47.315,0.14772,0.00544792,12.3391
47.316,0.148015,0.00544248,12.3391
47.317,0.148311,0.00543704,12.3391
47.318,0.148608,0.00543161,12.3391
47.319,0.148905,0.00542619,12.3391
